"","Latitude","Longitude","Elevation","Category7","Category10","AcousticDiversity","AcousticEveness","BioAcoustic","SoundscapeSaturation","EntropyOfVarianceSpectrum","AcousticComplexity","TemporalEntropy","EventsPerSecond","Aburria_aburri","Accipiter_bicolor","Amazilia_amabilis","Amazilia_franciae","Amazilia_rosenbergi","Amazilia_tzacatl","Amazona_autumnalis","Amazona_farinosa","Amblycercus_holosericeus","Ampelioides_tschudii","Anabacerthia_variegaticeps","Androdon_aequatorialis","Anthracothorax_nigricollis","Ara_ambiguus","Ara_severus","Aramides_wolfi","Arremon_aurantiirostris","Arremonops_conirostris","Neochelidon_tibialis","Attila_spadiceus","Attila_torridus","Aulacorhynchus_haematopygus","Automolus_ochrolaemus","Hyloctistes_subulatus","Baryphthengus_martii","Bubulcus_ibis","Buteo_brachyurus","Buteo_nitidus","Cacicus_cela","Cacicus_uropygialis","Campephilus_gayaquilensis","Campephilus_haematogaster","Camptostoma_obsoletum","Campylorhamphus_pusillus","Campylorhamphus_trochilirostris","Campylorhynchus_zonatus","Thryothorus_leucopogon","Thryothorus_nigricapillus","Capito_squamatus","Capsiempis_flaveola","Wilsonia_canadensis","Catharus_ustulatus","Celeus_loricatus","Cephalopterus_penduliger","Pipra_mentalis","Cercomacra_tyrannina","Chaetura_cinereiventris","Chaetura_spinicaudus","Chlorophanes_spiza","Chlorophonia_flavirostris","Chlorospingus_canigularis","Chlorospingus_flavigularis","Chlorospingus_flavovirens","Chlorothraupis_olivacea","Chlorothraupis_stolzmanni","Chondrohierax_uncinatus","Chrysothlypis_salmoni","Strix_nigrolineata","Strix_virgata","Claravis_pretiosa","Automolus_rubiginosus","Cnipodectes_subbrunneus","Coereba_flaveola","Colaptes_rubiginosus","Colonia_colonus","Columbina_buckleyi","Conopias_albovittatus","Contopus_cooperi","Contopus_sordidulus","Contopus_virens","Coragyps_atratus","Cranioleuca_erythrops","Crax_rubra","Crotophaga_ani","Leucopternis_plumbeus","Xenopipo_holochlora","Crypturellus_berlepschi","Crypturellus_soui","Cyanerpes_caeruleus","Cyanocompsa_cyanoides","Cymbilaimus_lineatus","Cyphorhinus_phaeocephalus","Dacnis_berlepschi","Dacnis_cayana","Dacnis_lineata","Dacnis_venusta","Damophila_julie","Dendrocincla_fuliginosa","Dendrocolaptes_sanctithomae","Dives_warszewiczi","Dryocopus_lineatus","Dysithamnus_mentalis","Dysithamnus_puncticeps","Elaenia_flavogaster","Elanoides_forficatus","Electron_platyrhynchum","Empidonax_alnorum","Empidonax_virescens","Epinecrophylla_fulviventris","Eubucco_bourcierii","Terenura_callinota","Euphonia_fulvicrissa","Euphonia_laniirostris","Euphonia_minuta","Euphonia_saturata","Euphonia_xanthogaster","Eutoxeres_aquila","Falco_rufigularis","Florisuga_mellivora","Fluvicola_nengeta","Formicarius_nigricapillus","Forpus_coelestis","Furnarius_leucopus","Galbula_ruficauda","Gallinula_chloropus","Geothlypis_semiflava","Geotrygon_montana","Geotrygon_saphirina","Geranospiza_caerulescens","Glaucidium_peruanum","Glaucis_aeneus","Glyphorynchus_spirurus","Grallaria_guatimalensis","Gymnopithys_leucaspis","Myrmeciza_immaculata","Harpagus_bidentatus","Heliodoxa_jacula","Heliomaster_longirostris","Heliothryx_barroti","Hemithraupis_guira","Henicorhina_leucosticta","Herpetotheres_cachinnans","Heterospingus_xanthopygius","Hylopezus_perspicillatus","Hylophylax_naevioides","Icterus_mesomelas","Ictinia_plumbea","Jacamerops_aureus","Laterallus_albigularis","Legatus_leucophaius","Lepidocolaptes_souleyetii","Lepidothrix_coronata","Leptodon_cayanensis","Leptopogon_superciliaris","Leptotila_pallida","Leptotila_verreauxi","Geotrygon_veraguensis","Leucopternis_semiplumbeus","Lipaugus_unirufus","Lophotriccus_pileatus","Malacoptila_panamensis","Manacus_manacus","Masius_chrysopterus","Megaceryle_torquata","Megarynchus_pitangua","Megascops_guatemalae","Melanerpes_pucherani","Micrastur_plumbeus","Micrastur_ruficollis","Micrastur_semitorquatus","Microbates_cinereiventris","Microcerculus_marginatus","Micromonacha_lanceolata","Microrhopias_quixensis","Mionectes_oleagineus","Mionectes_olivaceus","Mitrephanes_phaeocercus","Mitrospingus_cassinii","Molothrus_bonariensis","Momotus_momota","Leucopternis_princeps","Myiarchus_tuberculifer","Myiobius_atricaudus","Myiobius_sulphureipygius","Myiodynastes_maculatus","Myiopagis_caniceps","Myiopagis_subplacens","Myiopagis_viridicata","Myiophobus_fasciatus","Myiornis_atricapillus","Basileuterus_chrysogaster","Phaeothlypis_fulvicauda","Myiotriccus_ornatus","Myiozetetes_cayanensis","Myiozetetes_granadensis","Myiozetetes_similis","Myrmotherula_axillaris","Myrmotherula_ignota","Myrmotherula_pacifica","Myrmotherula_schisticolor","Neomorphus_radiolosus","Notharchus_hyperrhynchus","Notharchus_pectoralis","Notharchus_tectus","Nyctibius_griseus","Nyctidromus_albicollis","Nyctiphrynus_rosenbergi","Nystalus_radiatus","Odontophorus_erythrops","Odontorchilus_branickii","Ornithion_brunneicapillus","Ortalis_erythroptera","Pachyramphus_albogriseus","Pachyramphus_cinnamomeus","Pachyramphus_homochrous","Pachyramphus_spodiurus","Hylophilus_decurtatus","Panyptila_cayennensis","Passer_domesticus","Patagioenas_cayennensis","Patagioenas_goodsoni","Patagioenas_speciosa","Patagioenas_subvinacea","Penelope_ortoni","Penelope_purpurascens","Phaenostictus_mcleannani","Phaethornis_striigularis","Phaethornis_yaruqui","Phyllomyias_griseiceps","Piaya_cayana","Piculus_litae","Picumnus_olivaceus","Pionus_chalcopterus","Pionus_menstruus","Piranga_rubra","Pittasoma_rufopileatum","Platyrinchus_coronatus","Platyrinchus_mystaceus","Myrmeciza_exsul","Polioptila_plumbea","Polioptila_schistaceigula","Porphyrio_martinica","Premnoplex_brunnescens","Progne_chalybea","Psarocolius_wagleri","Aratinga_erythrogenys","Pteroglossus_torquatus","Pulsatrix_perspicillata","Pygochelidon_cyanoleuca","Pyrilia_pulchra","Pyrocephalus_rubinus","Pyrrhura_melanura","Querula_purpurata","Ramphastos_ambiguus","Ramphastos_brevis","Ramphocaenus_melanurus","Ramphocelus_flammigerus","Rhynchocyclus_pacificus","Rhynchortyx_cinctus","Rhytipterna_holerythra","Rostrhamus_sociabilis","Buteo_magnirostris","Saltator_atripennis","Saltator_grossus","Saltator_maximus","Sapayoa_aenigma","Schiffornis_turdina","Sclerurus_guatemalensis","Sclerurus_mexicanus","Scytalopus_chocoensis","Parula_pitiayumi","Myrmeciza_berlepschi","Myrmeciza_nigricauda","Sirystes_albogriseus","Sittasomus_griseicapillus","Carduelis_xanthogastra","Spizaetus_ornatus","Spizaetus_tyrannus","Oryzoborus_angolensis","Sporophila_corvina","Oryzoborus_crassirostris","Oryzoborus_funereus","Sporophila_nigricollis","Stelgidopteryx_ruficollis","Streptoprocne_zonaris","Synallaxis_brachyura","Tachyphonus_delatrii","Tachyphonus_luctuosus","Tachyphonus_rufus","Tangara_cyanicollis","Tangara_florida","Tangara_gyrola","Tangara_icterocephala","Tangara_johannae","Tangara_larvata","Tangara_lavinia","Tangara_palmeri","Tapera_naevia","Taraba_major","Terenotriccus_erythrurus","Tersina_viridis","Thalurania_colombica","Thamnistes_anabatinus","Thamnophilus_atrinucha","Thraupis_episcopus","Thraupis_palmarum","Threnetes_ruckeri","Tiaris_obscurus","Tiaris_olivaceus","Tinamus_major","Tityra_inquisitor","Tityra_semifasciata","Todirostrum_cinereum","Todirostrum_nigriceps","Tolmomyias_assimilis","Touit_dilectissimus","Troglodytes_aedon","Trogon_caligatus","Trogon_chionurus","Trogon_collaris","Trogon_comptus","Trogon_massena","Trogon_rufus","Hylophilus_ochraceiceps","Turdus_assimilis","Turdus_maculirostris","Turdus_obsoletus","Tyrannulus_elatus","Tyrannus_melancholicus","Tyrannus_niveigularis","Vanellus_chilensis","Veniliornis_callonotus","Veniliornis_kirkii","Vireo_olivaceus","Vireolanius_leucotis","Volatinia_jacarina","Xenerpestes_minlosi","Xenops_minutus","Xenops_rutilans","Xiphorhynchus_erythropygius","Xiphorhynchus_lachrymosus","Zimmerius_albigularis","Zimmerius_chrysops","Zonotrichia_capensis","Color","TD_q0_est_Axis1","TD_q0_est_Axis2","TD_q1_est_Axis1","TD_q1_est_Axis2","TD_q2_est_Axis1","TD_q2_est_Axis2","FD_q0_est_Axis1","FD_q0_est_Axis2","FD_q1_est_Axis1","FD_q1_est_Axis2","FD_q2_est_Axis1","FD_q2_est_Axis2","PD_q0_est_Axis1","PD_q0_est_Axis2","PD_q1_est_Axis1","PD_q1_est_Axis2","PD_q2_est_Axis1","PD_q2_est_Axis2"
"PR29",0.472908653,-79.23061581,173,"P_Reg_I","F_PReg1",5.139601611,0.473355832,482.6459705,0.725684533,0.421475668,0.434427527,0.078625736,1.1746461,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7,1,2,0,0,9,0,12,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,5,2,0,13,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,2,2,1,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"greenyellow",-0.0663350109938129,-0.103546508802685,-0.0766887700667925,-0.103010574280267,-0.0959583165797132,-0.0864451438006274,-0.00951199786888581,-0.0198094015556957,0.0195493458777364,-0.0419308732268245,0.0404102532159128,-0.0407925046558308,-0.0365177756632704,-0.0556690240000807,-0.137397660108131,0.198479158183279,0.0277506493578144,-0.0311222610940922
"PR30",0.475033466,-79.22911587,219,"P_Reg_I","F_PReg1",5.119048347,0.486464676,496.1370365,0.73723348,0.540498385,0.443373116,0.063958094,1.365423487,0,0,2,0,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,1,1,0,0,0,0,1,8,0,0,0,0,0,1,2,0,0,0,11,0,2,0,0,0,0,1,0,1,1,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,1,0,1,0,0,2,2,0,0,0,1,0,7,3,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0,15,0,11,0,0,0,0,1,0,0,0,2,3,0,3,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,4,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,6,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,3,0,0,0,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,6,0,0,2,0,0,5,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,1,2,0,0,0,5,0,0,"greenyellow",0.107208895045072,0.0155184327331217,0.0979726820872913,0.00466218614032902,0.0777396982295986,-0.0155609940004455,0.0170982110641403,-2.09460801137417e-05,-0.0494972102499212,0.0564482450784474,-0.0871431487969121,0.0667512625704226,0.0678720042034499,0.0186715643480936,-0.140854087720469,0.245770874064416,-0.0840439357116165,-0.00248452064897341
"PR33",0.489268117,-79.22841179,311,"P_Reg_I","F_PReg1",5.2342496,0.400227812,418.6152372,0.780372033,0.40156259,0.459756756,0.081072234,1.37436899,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,10,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4,0,2,0,0,5,0,2,0,0,0,2,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,3,0,0,0,4,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,8,6,0,20,0,0,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,5,1,0,0,0,1,1,0,4,1,2,0,2,3,0,0,1,0,0,2,1,0,1,3,1,0,0,0,3,0,0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,1,1,0,1,0,0,2,4,0,0,"greenyellow",-0.0879609160127345,0.0493167265112674,-0.102373370762464,0.0372402430845696,-0.139510513024585,0.0474572971494516,-0.0191313432423467,0.00808461002456267,-0.0682174932800684,0.00606604787571734,-0.0902798148655859,-0.00543117970422294,-0.0702521833162347,0.0256599601641395,0.0474242669083112,0.272147389913462,-0.110802750282702,0.0490308328207921
"PR36",0.516520282,-79.1430608,380,"P_Reg_I","F_PReg1",5.194482195,0.436698554,128.0548173,0.612672352,0.494723495,0.440355937,0.061686301,0.897681052,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,2,0,1,1,0,0,0,5,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,1,0,0,5,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,1,2,0,0,0,1,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,4,0,0,"greenyellow",0.141237886415113,0.0721095132288358,0.160486323183869,0.0438090795306944,0.175257501607567,0.0265861306058991,0.0312742055052567,0.0193749140349675,0.0148964500051047,0.0512938902485474,0.00463559721963123,0.0489238969701786,0.10344605241607,0.100565839966806,-0.277150824802657,0.0307983489947065,-0.000591243085763298,0.0283297152552374
"PR21",0.508066043,-79.18989812,560,"P_Reg_II","F_PReg2",5.310674655,0.35758604,170.6067453,0.805106027,0.472383114,0.459464909,0.090557471,1.011728051,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,2,0,2,1,0,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,2,0,1,0,0,0,0,4,0,0,0,1,0,1,0,0,1,0,13,0,1,0,0,0,0,0,0,0,1,0,0,7,0,4,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,10,0,0,"chartreuse3",0.164596889470882,0.0206312870457366,0.183307485287213,0.025779322507105,0.202257619384018,0.0323681253540394,0.0295728373407405,0.00662247909471151,0.0275093141468409,0.0403469402242995,0.0236110554160099,0.0422591289295046,0.0972391010002613,0.0244870765943078,-0.35734223379395,0.0530873709107901,0.00978738630753045,0.0210676188378264
"PR21WUE",0.502809,-79.187005,563,"P_Reg_II","F_PReg2",5.309019469,0.362079797,155.2010581,0.796257382,0.503046678,0.447493755,0.099848421,0.885112847,0,0,0,0,2,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,12,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,4,0,6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,2,0,0,0,0,0,0,0,1,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,0,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,"chartreuse3",0.214093956083333,0.196762278397673,0.220692598994297,0.209847975219494,0.220183843037267,0.246775952759853,0.0427890280850004,0.0368237230552453,0.0563001802428153,0.0849388193696909,0.0630268975722837,0.094609309137954,0.139446149041311,0.134249293839196,-0.204500851882466,-0.0551864120682753,0.0410190508912477,0.0214881955271472
"PR26",0.526453592,-79.20466318,325,"P_Reg_II","F_PReg2",5.265563665,0.39454812,143.8500584,0.736769903,0.422161729,0.435901848,0.057471947,0.476196677,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,2,4,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,11,1,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,0,0,0,0,1,0,0,0,4,5,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,25,11,4,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,2,1,0,0,"chartreuse3",0.126609590394879,0.172743570549007,0.112274272410689,0.207731318335551,0.0863579768671893,0.248164278856204,0.0234118644740065,0.033832374402546,-0.0501342547982513,0.0997864855549528,-0.0817774991633874,0.113538731286424,0.0806894181605114,0.106681469211888,-0.102992593128785,0.103272284101294,-0.0903996325472305,0.0332451931180063
"PR27",0.46173,-79.20934,214,"P_Reg_II","F_PReg2",5.185223319,0.439204894,130.7973412,0.593232654,0.444268884,0.440122062,0.087934613,0.558066716,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,2,0,0,0,0,4,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,6,0,0,0,19,0,5,0,0,0,5,3,0,0,0,0,6,2,0,0,0,0,12,0,0,0,0,0,0,0,1,0,1,0,0,0,12,17,4,0,1,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5,0,0,1,3,0,0,0,1,4,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,7,1,0,0,"chartreuse3",0.104726792552824,0.175592396841283,0.0950443364062025,0.160952251555122,0.0888561981947104,0.148654096093519,0.0193185773820688,0.0460187207950945,-0.0484615867752242,0.0862228010033164,-0.0691693862332833,0.0811911218501016,0.0596367482113304,0.0989939141134862,-0.107514050949631,0.124134801736137,-0.0631126228853277,0.0426644131030007
"PR31",0.479071783,-79.21007127,316,"P_Reg_II","F_PReg2",5.282917291,0.380057292,107.8837022,0.700872512,0.48310586,0.435325875,0.053195171,0.764366319,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,2,0,0,0,2,1,5,0,0,0,0,0,0,0,0,1,7,0,0,0,1,1,6,0,3,0,0,0,0,0,0,0,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,"chartreuse3",0.0928452248747315,-0.038104490450609,0.10669477715215,-0.0390861218522321,0.12811057226185,-0.0260743416054057,0.0198173504338764,0.00503621402173237,0.0285656237629422,0.0194888523954654,0.0261997430919126,0.0271542716784607,0.0573723402805677,-0.0365992506841673,-0.27799683854635,0.0815483415351398,0.0259018541081451,0.0153731922655234
"PR32",0.479219975,-79.21736,339,"P_Reg_II","F_PReg2",5.247150708,0.403766847,218.3541984,0.754169282,0.378506722,0.439967843,0.092944656,0.419608755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,1,5,0,1,0,0,6,1,22,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,2,0,6,1,0,3,0,0,5,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"chartreuse3",0.135986158701663,-0.00422822656677646,0.118250124472106,-0.0097579763309391,0.0919729268772317,-0.0512402062371986,0.0260764066006216,-0.00284490712224531,0.0211246560347261,0.0285321956448157,0.014448951473229,0.0268172605034809,0.0805318692095144,-0.00629415046732998,-0.321620886225508,0.0971353350598735,0.0259356246145945,-0.000948935327174207
